x y z value
0.5 1.4 1.5 0.703929
0.5 1.4 1.6 0.680671
0.5 1.4 1.7 0.658281
0.5 1.4 1.8 0.636792
0.5 1.4 1.9 0.616218
0.5 1.5 -2 -0.620174
0.5 1.5 -1.9 -0.63966
0.5 1.5 -1.8 -0.659955
0.5 1.5 -1.7 -0.681045
0.5 1.5 -1.6 -0.702902
0.5 1.5 -1.5 -0.725476
0.5 1.5 -1.4 -0.748691
0.5 1.5 -1.3 -0.772437
0.5 1.5 -1.2 -0.796566
0.5 1.5 -1.1 -0.820886
0.5 1.5 -1 -0.845154
0.5 1.5 -0.9 -0.869072
0.5 1.5 -0.8 -0.892288
0.5 1.5 -0.7 -0.914396
0.5 1.5 -0.6 -0.934947
0.5 1.5 -0.5 -0.953463
0.5 1.5 -0.4 -0.969458
0.5 1.5 -0.3 -0.982472
0.5 1.5 -0.2 -0.992095
0.5 1.5 -0.1 -0.998006
0.5 1.5 1.77636e-15 1
0.5 1.5 0.1 0.998006
0.5 1.5 0.2 0.992095
0.5 1.5 0.3 0.982472
0.5 1.5 0.4 0.969458
0.5 1.5 0.5 0.953463
0.5 1.5 0.6 0.934947
0.5 1.5 0.7 0.914396
0.5 1.5 0.8 0.892288
0.5 1.5 0.9 0.869072
0.5 1.5 1 0.845154
0.5 1.5 1.1 0.820886
0.5 1.5 1.2 0.796566
0.5 1.5 1.3 0.772437
0.5 1.5 1.4 0.748691
0.5 1.5 1.5 0.725476
0.5 1.5 1.6 0.702902
0.5 1.5 1.7 0.681045
0.5 1.5 1.8 0.659955
0.5 1.5 1.9 0.63966
0.5 1.6 -2 -0.642362
0.5 1.6 -1.9 -0.661585
0.5 1.6 -1.8 -0.681515
0.5 1.6 -1.7 -0.702127
0.5 1.6 -1.6 -0.723379
0.5 1.6 -1.5 -0.745209
0.5 1.6 -1.4 -0.767528
0.5 1.6 -1.3 -0.790218
0.5 1.6 -1.2 -0.813128
0.5 1.6 -1.1 -0.836065
0.5 1.6 -1 -0.858797
0.5 1.6 -0.9 -0.881047
0.5 1.6 -0.8 -0.902493
0.5 1.6 -0.7 -0.922776
0.5 1.6 -0.6 -0.941507
0.5 1.6 -0.5 -0.95828
0.5 1.6 -0.4 -0.972691
0.5 1.6 -0.3 -0.98436
0.5 1.6 -0.2 -0.992958
0.5 1.6 -0.1 -0.998225
0.5 1.6 1.77636e-15 1
0.5 1.6 0.1 0.998225
0.5 1.6 0.2 0.992958
0.5 1.6 0.3 0.98436
0.5 1.6 0.4 0.972691
0.5 1.6 0.5 0.95828
0.5 1.6 0.6 0.941507
0.5 1.6 0.7 0.922776
0.5 1.6 0.8 0.902493
0.5 1.6 0.9 0.881047
0.5 1.6 1 0.858797
0.5 1.6 1.1 0.836065
0.5 1.6 1.2 0.813128
0.5 1.6 1.3 0.790218
0.5 1.6 1.4 0.767528
0.5 1.6 1.5 0.745209
0.5 1.6 1.6 0.723379
0.5 1.6 1.7 0.702127
0.5 1.6 1.8 0.681515
0.5 1.6 1.9 0.661585
0.5 1.7 -2 -0.663156
0.5 1.7 -1.9 -0.682045
0.5 1.7 -1.8 -0.701543
0.5 1.7 -1.7 -0.721616
0.5 1.7 -1.6 -0.742211
0.5 1.7 -1.5 -0.763256
0.5 1.7 -1.4 -0.784657
0.5 1.7 -1.3 -0.80629
0.5 1.7 -1.2 -0.828003
0.5 1.7 -1.1 -0.849611
0.5 1.7 -1 -0.870893
0.5 1.7 -0.9 -0.891592
0.5 1.7 -0.8 -0.911421
0.5 1.7 -0.7 -0.930061
0.5 1.7 -0.6 -0.947176
0.5 1.7 -0.5 -0.962421
0.5 1.7 -0.4 -0.975456
0.5 1.7 -0.3 -0.98597
0.5 1.7 -0.2 -0.993691
0.5 1.7 -0.1 -0.998411
0.5 1.7 1.77636e-15 1
0.5 1.7 0.1 0.998411
0.5 1.7 0.2 0.993691
0.5 1.7 0.3 0.98597
0.5 1.7 0.4 0.975456
0.5 1.7 0.5 0.962421
0.5 1.7 0.6 0.947176
0.5 1.7 0.7 0.930061
0.5 1.7 0.8 0.911421
0.5 1.7 0.9 0.891592
0.5 1.7 1 0.870893
0.5 1.7 1.1 0.849611
0.5 1.7 1.2 0.828003
0.5 1.7 1.3 0.80629
0.5 1.7 1.4 0.784657
0.5 1.7 1.5 0.763256
0.5 1.7 1.6 0.742211
0.5 1.7 1.7 0.721616
0.5 1.7 1.8 0.701543
0.5 1.7 1.9 0.682045
0.5 1.8 -2 -0.682609
0.5 1.8 -1.9 -0.701106
0.5 1.8 -1.8 -0.720121
0.5 1.8 -1.7 -0.739609
0.5 1.8 -1.6 -0.759513
0.5 1.8 -1.5 -0.779752
0.5 1.8 -1.4 -0.800229
0.5 1.8 -1.3 -0.82082
0.5 1.8 -1.2 -0.841374
0.5 1.8 -1.1 -0.861715
0.5 1.8 -1 -0.881636
0.5 1.8 -0.9 -0.900904
0.5 1.8 -0.8 -0.919259
0.5 1.8 -0.7 -0.936421
0.5 1.8 -0.6 -0.9521
0.5 1.8 -0.5 -0.966
0.5 1.8 -0.4 -0.977837
0.5 1.8 -0.3 -0.98735
0.5 1.8 -0.2 -0.994318
0.5 1.8 -0.1 -0.99857
0.5 1.8 1.77636e-15 1
0.5 1.8 0.1 0.99857
0.5 1.8 0.2 0.994318
0.5 1.8 0.3 0.98735
0.5 1.8 0.4 0.977837
0.5 1.8 0.5 0.966
0.5 1.8 0.6 0.9521
0.5 1.8 0.7 0.936421
0.5 1.8 0.8 0.919259
0.5 1.8 0.9 0.900904
0.5 1.8 1 0.881636
0.5 1.8 1.1 0.861715
0.5 1.8 1.2 0.841374
0.5 1.8 1.3 0.82082
0.5 1.8 1.4 0.800229
0.5 1.8 1.5 0.779752
0.5 1.8 1.6 0.759513
0.5 1.8 1.7 0.739609
0.5 1.8 1.8 0.720121
0.5 1.8 1.9 0.701106
0.5 1.9 -2 -0.700781
0.5 1.9 -1.9 -0.718842
0.5 1.9 -1.8 -0.737334
0.5 1.9 -1.7 -0.756209
0.5 1.9 -1.6 -0.775401
0.5 1.9 -1.5 -0.794828
0.5 1.9 -1.4 -0.814389
0.5 1.9 -1.3 -0.833964
0.5 1.9 -1.2 -0.853406
0.5 1.9 -1.1 -0.872549
0.5 1.9 -1 -0.891201
0.5 1.9 -0.9 -0.909149
0.5 1.9 -0.8 -0.926163
0.5 1.9 -0.7 -0.941996
0.5 1.9 -0.6 -0.956395
0.5 1.9 -0.5 -0.969109
0.5 1.9 -0.4 -0.979897
0.5 1.9 -0.3 -0.988542
0.5 1.9 -0.2 -0.994859
0.5 1.9 -0.1 -0.998707
0.5 1.9 1.77636e-15 1
0.5 1.9 0.1 0.998707
0.5 1.9 0.2 0.994859
0.5 1.9 0.3 0.988542
0.5 1.9 0.4 0.979897
0.5 1.9 0.5 0.969109
0.5 1.9 0.6 0.956395
0.5 1.9 0.7 0.941996
0.5 1.9 0.8 0.926163
0.5 1.9 0.9 0.909149
0.5 1.9 1 0.891201
0.5 1.9 1.1 0.872549
0.5 1.9 1.2 0.853406
0.5 1.9 1.3 0.833964
0.5 1.9 1.4 0.814389
0.5 1.9 1.5 0.794828
0.5 1.9 1.6 0.775401
0.5 1.9 1.7 0.756209
0.5 1.9 1.8 0.737334
0.5 1.9 1.9 0.718842
0.6 -2 -2 -0.722171
0.6 -2 -1.9 -0.739629
0.6 -2 -1.8 -0.757419
0.6 -2 -1.7 -0.775486
0.6 -2 -1.6 -0.793762
0.6 -2 -1.5 -0.812162
0.6 -2 -1.4 -0.830586
0.6 -2 -1.3 -0.848918
0.6 -2 -1.2 -0.86702
0.6 -2 -1.1 -0.88474
0.6 -2 -1 -0.901905
0.6 -2 -0.9 -0.918328
0.6 -2 -0.8 -0.933809
0.6 -2 -0.7 -0.94814
0.6 -2 -0.6 -0.961108
0.6 -2 -0.5 -0.972507
0.6 -2 -0.4 -0.982141
0.6 -2 -0.3 -0.989836
0.6 -2 -0.2 -0.995444
0.6 -2 -0.1 -0.998855
0.6 -2 1.77636e-15 1
0.6 -2 0.1 0.998855
0.6 -2 0.2 0.995444
0.6 -2 0.3 0.989836
0.6 -2 0.4 0.982141
0.6 -2 0.5 0.972507
0.6 -2 0.6 0.961108
0.6 -2 0.7 0.94814
0.6 -2 0.8 0.933809
0.6 -2 0.9 0.918328
0.6 -2 1 0.901905
0.6 -2 1.1 0.88474
0.6 -2 1.2 0.86702
0.6 -2 1.3 0.848918
0.6 -2 1.4 0.830586
0.6 -2 1.5 0.812162
0.6 -2 1.6 0.793762
0.6 -2 1.7 0.775486
0.6 -2 1.8 0.757419
0.6 -2 1.9 0.739629
0.6 -1.9 -2 -0.705775
0.6 -1.9 -1.9 -0.723703
0.6 -1.9 -1.8 -0.742041
0.6 -1.9 -1.7 -0.760735
0.6 -1.9 -1.6 -0.77972
0.6 -1.9 -1.5 -0.798914
0.6 -1.9 -1.4 -0.818216
0.6 -1.9 -1.3 -0.837504
0.6 -1.9 -1.2 -0.856637
0.6 -1.9 -1.1 -0.875448
0.6 -1.9 -1 -0.893752
0.6 -1.9 -0.9 -0.911342
0.6 -1.9 -0.8 -0.927993
0.6 -1.9 -0.7 -0.943469
0.6 -1.9 -0.6 -0.957528
0.6 -1.9 -0.5 -0.969927
0.6 -1.9 -0.4 -0.980438
0.6 -1.9 -0.3 -0.988854
0.6 -1.9 -0.2 -0.995
0.6 -1.9 -0.1 -0.998743
0.6 -1.9 1.77636e-15 1
0.6 -1.9 0.1 0.998743
0.6 -1.9 0.2 0.995
0.6 -1.9 0.3 0.988854
0.6 -1.9 0.4 0.980438
0.6 -1.9 0.5 0.969927
0.6 -1.9 0.6 0.957528
0.6 -1.9 0.7 0.943469
0.6 -1.9 0.8 0.927993
0.6 -1.9 0.9 0.911342
0.6 -1.9 1 0.893752
0.6 -1.9 1.1 0.875448
0.6 -1.9 1.2 0.856637
0.6 -1.9 1.3 0.837504
0.6 -1.9 1.4 0.818216
0.6 -1.9 1.5 0.798914
0.6 -1.9 1.6 0.77972
0.6 -1.9 1.7 0.760735
0.6 -1.9 1.8 0.742041
0.6 -1.9 1.9 0.723703
0.6 -1.8 -2 -0.688247
0.6 -1.8 -1.9 -0.706616
0.6 -1.8 -1.8 -0.725476
0.6 -1.8 -1.7 -0.744782
0.6 -1.8 -1.6 -0.764471
0.6 -1.8 -1.5 -0.784465
0.6 -1.8 -1.4 -0.804663
0.6 -1.8 -1.3 -0.824942
0.6 -1.8 -1.2 -0.845154
0.6 -1.8 -1.1 -0.865125
0.6 -1.8 -1 -0.884652
0.6 -1.8 -0.9 -0.903508
0.6 -1.8 -0.8 -0.921443
0.6 -1.8 -0.7 -0.938187
0.6 -1.8 -0.6 -0.953463
0.6 -1.8 -0.5 -0.966988
0.6 -1.8 -0.4 -0.978492
0.6 -1.8 -0.3 -0.98773
0.6 -1.8 -0.2 -0.99449
0.6 -1.8 -0.1 -0.998614
0.6 -1.8 1.77636e-15 1
0.6 -1.8 0.1 0.998614
0.6 -1.8 0.2 0.99449
0.6 -1.8 0.3 0.98773
0.6 -1.8 0.4 0.978492
0.6 -1.8 0.5 0.966988
0.6 -1.8 0.6 0.953463
0.6 -1.8 0.7 0.938187
0.6 -1.8 0.8 0.921443
0.6 -1.8 0.9 0.903508
0.6 -1.8 1 0.884652
0.6 -1.8 1.1 0.865125
0.6 -1.8 1.2 0.845154
0.6 -1.8 1.3 0.824942
0.6 -1.8 1.4 0.804663
0.6 -1.8 1.5 0.784465
0.6 -1.8 1.6 0.764471
0.6 -1.8 1.7 0.744782
0.6 -1.8 1.8 0.725476
0.6 -1.8 1.9 0.706616
0.6 -1.7 -2 -0.669534
0.6 -1.7 -1.9 -0.688303
0.6 -1.7 -1.8 -0.707651
0.6 -1.7 -1.7 -0.727541
0.6 -1.7 -1.6 -0.747917
0.6 -1.7 -1.5 -0.768706
0.6 -1.7 -1.4 -0.78981
0.6 -1.7 -1.3 -0.811107
0.6 -1.7 -1.2 -0.832444
0.6 -1.7 -1.1 -0.853639
0.6 -1.7 -1 -0.874475
0.6 -1.7 -0.9 -0.894703
0.6 -1.7 -0.8 -0.914044
0.6 -1.7 -0.7 -0.932193
0.6 -1.7 -0.6 -0.948829
0.6 -1.7 -0.5 -0.963624
0.6 -1.7 -0.4 -0.976258
0.6 -1.7 -0.3 -0.986435
0.6 -1.7 -0.2 -0.993902
0.6 -1.7 -0.1 -0.998465
0.6 -1.7 1.77636e-15 1
0.6 -1.7 0.1 0.998465
0.6 -1.7 0.2 0.993902
0.6 -1.7 0.3 0.986435
0.6 -1.7 0.4 0.976258
0.6 -1.7 0.5 0.963624
0.6 -1.7 0.6 0.948829
0.6 -1.7 0.7 0.932193
0.6 -1.7 0.8 0.914044
0.6 -1.7 0.9 0.894703
0.6 -1.7 1 0.874475
0.6 -1.7 1.1 0.853639
0.6 -1.7 1.2 0.832444
0.6 -1.7 1.3 0.811107
0.6 -1.7 1.4 0.78981
0.6 -1.7 1.5 0.768706
0.6 -1.7 1.6 0.747917
0.6 -1.7 1.7 0.727541
0.6 -1.7 1.8 0.707651
0.6 -1.7 1.9 0.688303
0.6 -1.6 -2 -0.649589
0.6 -1.6 -1.9 -0.668705
0.6 -1.6 -1.8 -0.688495
0.6 -1.6 -1.7 -0.70893
0.6 -1.6 -1.6 -0.729964
0.6 -1.6 -1.5 -0.75153
0.6 -1.6 -1.4 -0.773538
0.6 -1.6 -1.3 -0.795868
0.6 -1.6 -1.2 -0.818367
0.6 -1.6 -1.1 -0.840846
0.6 -1.6 -1 -0.863075
0.6 -1.6 -0.9 -0.884783
0.6 -1.6 -0.8 -0.905663
0.6 -1.6 -0.7 -0.925367
0.6 -1.6 -0.6 -0.943527
0.6 -1.6 -0.5 -0.959758
0.6 -1.6 -0.4 -0.97368
0.6 -1.6 -0.3 -0.984936
0.6 -1.6 -0.2 -0.99322
0.6 -1.6 -0.1 -0.998292
0.6 -1.6 1.77636e-15 1
0.6 -1.6 0.1 0.998292
0.6 -1.6 0.2 0.99322
0.6 -1.6 0.3 0.984936
0.6 -1.6 0.4 0.97368
0.6 -1.6 0.5 0.959758
0.6 -1.6 0.6 0.943527
0.6 -1.6 0.7 0.925367
0.6 -1.6 0.8 0.905663
0.6 -1.6 0.9 0.884783
0.6 -1.6 1 0.863075
0.6 -1.6 1.1 0.840846
0.6 -1.6 1.2 0.818367
0.6 -1.6 1.3 0.795868
0.6 -1.6 1.4 0.773538
0.6 -1.6 1.5 0.75153
0.6 -1.6 1.6 0.729964
0.6 -1.6 1.7 0.70893
0.6 -1.6 1.8 0.688495
0.6 -1.6 1.9 0.668705
0.6 -1.5 -2 -0.628376
0.6 -1.5 -1.9 -0.647776
0.6 -1.5 -1.8 -0.667947
0.6 -1.5 -1.7 -0.688873
0.6 -1.5 -1.6 -0.710518
0.6 -1.5 -1.5 -0.732828
0.6 -1.5 -1.4 -0.755722
0.6 -1.5 -1.3 -0.779087
0.6 -1.5 -1.2 -0.802773
0.6 -1.5 -1.1 -0.826587
0.6 -1.5 -1 -0.850289
0.6 -1.5 -0.9 -0.873589
0.6 -1.5 -0.8 -0.896146
0.6 -1.5 -0.7 -0.91757
0.6 -1.5 -0.6 -0.937437
0.6 -1.5 -0.5 -0.955294
0.6 -1.5 -0.4 -0.97069
0.6 -1.5 -0.3 -0.983192
0.6 -1.5 -0.2 -0.992424
0.6 -1.5 -0.1 -0.99809
0.6 -1.5 1.77636e-15 1
0.6 -1.5 0.1 0.99809
0.6 -1.5 0.2 0.992424
0.6 -1.5 0.3 0.983192
0.6 -1.5 0.4 0.97069
0.6 -1.5 0.5 0.955294
0.6 -1.5 0.6 0.937437
0.6 -1.5 0.7 0.91757
0.6 -1.5 0.8 0.896146
0.6 -1.5 0.9 0.873589
0.6 -1.5 1 0.850289
0.6 -1.5 1.1 0.826587
0.6 -1.5 1.2 0.802773
0.6 -1.5 1.3 0.779087
0.6 -1.5 1.4 0.755722
0.6 -1.5 1.5 0.732828
0.6 -1.5 1.6 0.710518
0.6 -1.5 1.7 0.688873
0.6 -1.5 1.8 0.667947
0.6 -1.5 1.9 0.647776
0.6 -1.4 -2 -0.605878
0.6 -1.4 -1.9 -0.625485
0.6 -1.4 -1.8 -0.645961
0.6 -1.4 -1.7 -0.667306
0.6 -1.4 -1.6 -0.6895
0.6 -1.4 -1.5 -0.712502
0.6 -1.4 -1.4 -0.736245
0.6 -1.4 -1.3 -0.760627
0.6 -1.4 -1.2 -0.785507
0.6 -1.4 -1.1 -0.810693
0.6 -1.4 -1 -0.83594
0.6 -1.4 -0.9 -0.860938
0.6 -1.4 -0.8 -0.885316
0.6 -1.4 -0.7 -0.908638
0.6 -1.4 -0.6 -0.930415
0.6 -1.4 -0.5 -0.950118
0.6 -1.4 -0.4 -0.967204
0.6 -1.4 -0.3 -0.98115
0.6 -1.4 -0.2 -0.991489
0.6 -1.4 -0.1 -0.997852
0.6 -1.4 1.77636e-15 1
0.6 -1.4 0.1 0.997852
0.6 -1.4 0.2 0.991489
0.6 -1.4 0.3 0.98115
0.6 -1.4 0.4 0.967204
0.6 -1.4 0.5 0.950118
0.6 -1.4 0.6 0.930415
0.6 -1.4 0.7 0.908638
0.6 -1.4 0.8 0.885316
0.6 -1.4 0.9 0.860938
0.6 -1.4 1 0.83594
0.6 -1.4 1.1 0.810693
0.6 -1.4 1.2 0.785507
0.6 -1.4 1.3 0.760627
0.6 -1.4 1.4 0.736245
0.6 -1.4 1.5 0.712502
0.6 -1.4 1.6 0.6895
0.6 -1.4 1.7 0.667306
0.6 -1.4 1.8 0.645961
0.6 -1.4 1.9 0.625485
0.6 -1.3 -2 -0.582102
0.6 -1.3 -1.9 -0.601823
0.6 -1.3 -1.8 -0.622514
0.6 -1.3 -1.7 -0.644189
0.6 -1.3 -1.6 -0.666847
0.6 -1.3 -1.5 -0.690467
0.6 -1.3 -1.4 -0.714998
0.6 -1.3 -1.3 -0.740357
0.6 -1.3 -1.2 -0.766415
0.6 -1.3 -1.1 -0.792991
0.6 -1.3 -1 -0.819836
0.6 -1.3 -0.9 -0.846631
0.6 -1.3 -0.8 -0.872973
0.6 -1.3 -0.7 -0.89838
0.6 -1.3 -0.6 -0.922292
0.6 -1.3 -0.5 -0.944089
0.6 -1.3 -0.4 -0.963121
0.6 -1.3 -0.3 -0.978746
0.6 -1.3 -0.2 -0.990384
0.6 -1.3 -0.1 -0.99757
0.6 -1.3 1.77636e-15 1
0.6 -1.3 0.1 0.99757
0.6 -1.3 0.2 0.990384
0.6 -1.3 0.3 0.978746
0.6 -1.3 0.4 0.963121
0.6 -1.3 0.5 0.944089
0.6 -1.3 0.6 0.922292
0.6 -1.3 0.7 0.89838
0.6 -1.3 0.8 0.872973
0.6 -1.3 0.9 0.846631
0.6 -1.3 1 0.819836
0.6 -1.3 1.1 0.792991
0.6 -1.3 1.2 0.766415
0.6 -1.3 1.3 0.740357
0.6 -1.3 1.4 0.714998
0.6 -1.3 1.5 0.690467
0.6 -1.3 1.6 0.666847
0.6 -1.3 1.7 0.644189
0.6 -1.3 1.8 0.622514
0.6 -1.3 1.9 0.601823
0.6 -1.2 -2 -0.557086
0.6 -1.2 -1.9 -0.576816
0.6 -1.2 -1.8 -0.597614
0.6 -1.2 -1.7 -0.619512
0.6 -1.2 -1.6 -0.642529
0.6 -1.2 -1.5 -0.666667
0.6 -1.2 -1.4 -0.691898
0.6 -1.2 -1.3 -0.718164
0.6 -1.2 -1.2 -0.745356
0.6 -1.2 -1.1 -0.773309
0.6 -1.2 -1 -0.801784
0.6 -1.2 -0.9 -0.830455
0.6 -1.2 -0.8 -0.858898
0.6 -1.2 -0.7 -0.886581
0.6 -1.2 -0.6 -0.912871
0.6 -1.2 -0.5 -0.937043
0.6 -1.2 -0.4 -0.958315
0.6 -1.2 -0.3 -0.9759
0.6 -1.2 -0.2 -0.989071
0.6 -1.2 -0.1 -0.997234
0.6 -1.2 1.77636e-15 1
0.6 -1.2 0.1 0.997234
0.6 -1.2 0.2 0.989071
0.6 -1.2 0.3 0.9759
0.6 -1.2 0.4 0.958315
0.6 -1.2 0.5 0.937043
0.6 -1.2 0.6 0.912871
0.6 -1.2 0.7 0.886581
0.6 -1.2 0.8 0.858898
0.6 -1.2 0.9 0.830455
0.6 -1.2 1 0.801784
0.6 -1.2 1.1 0.773309
0.6 -1.2 1.2 0.745356
0.6 -1.2 1.3 0.718164
0.6 -1.2 1.4 0.691898
0.6 -1.2 1.5 0.666667
0.6 -1.2 1.6 0.642529
0.6 -1.2 1.7 0.619512
0.6 -1.2 1.8 0.597614
0.6 -1.2 1.9 0.576816
0.6 -1.1 -2 -0.530912
0.6 -1.1 -1.9 -0.550535
0.6 -1.1 -1.8 -0.571317
0.6 -1.1 -1.7 -0.593311
0.6 -1.1 -1.6 -0.616559
0.6 -1.1 -1.5 -0.641089
0.6 -1.1 -1.4 -0.666903
0.6 -1.1 -1.3 -0.693971
0.6 -1.1 -1.2 -0.722215
0.6 -1.1 -1.1 -0.751497
0.6 -1.1 -1 -0.781598
0.6 -1.1 -0.9 -0.812197
0.6 -1.1 -0.8 -0.842857
0.6 -1.1 -0.7 -0.873004
0.6 -1.1 -0.6 -0.901927
0.6 -1.1 -0.5 -0.928783
0.6 -1.1 -0.4 -0.952636
0.6 -1.1 -0.3 -0.972514
0.6 -1.1 -0.2 -0.9875
0.6 -1.1 -0.1 -0.99683
0.6 -1.1 1.77636e-15 1
0.6 -1.1 0.1 0.99683
0.6 -1.1 0.2 0.9875
0.6 -1.1 0.3 0.972514
0.6 -1.1 0.4 0.952636
0.6 -1.1 0.5 0.928783
0.6 -1.1 0.6 0.901927
0.6 -1.1 0.7 0.873004
0.6 -1.1 0.8 0.842857
0.6 -1.1 0.9 0.812197
0.6 -1.1 1 0.781598
0.6 -1.1 1.1 0.751497
0.6 -1.1 1.2 0.722215
0.6 -1.1 1.3 0.693971
0.6 -1.1 1.4 0.666903
0.6 -1.1 1.5 0.641089
0.6 -1.1 1.6 0.616559
0.6 -1.1 1.7 0.593311
0.6 -1.1 1.8 0.571317
0.6 -1.1 1.9 0.550535
0.6 -1 -2 -0.503718
0.6 -1 -1.9 -0.523108
0.6 -1 -1.8 -0.543739
0.6 -1 -1.7 -0.565685
0.6 -1 -1.6 -0.589015
0.6 -1 -1.5 -0.613784
0.6 -1 -1.4 -0.64003
0.6 -1 -1.3 -0.667759
0.6 -1 -1.2 -0.696932
0.6 -1 -1.1 -0.72745
0.6 -1 -1 -0.759125
0.6 -1 -0.9 -0.791662
0.6 -1 -0.8 -0.824621
0.6 -1 -0.7 -0.8574
0.6 -1 -0.6 -0.889212
0.6 -1 -0.5 -0.919087
0.6 -1 -0.4 -0.945905
0.6 -1 -0.3 -0.968468
0.6 -1 -0.2 -0.985611
0.6 -1 -0.1 -0.996344
0.6 -1 1.77636e-15 1
0.6 -1 0.1 0.996344
0.6 -1 0.2 0.985611
0.6 -1 0.3 0.968468
0.6 -1 0.4 0.945905
0.6 -1 0.5 0.919087
0.6 -1 0.6 0.889212
0.6 -1 0.7 0.8574
0.6 -1 0.8 0.824621
0.6 -1 0.9 0.791662
0.6 -1 1 0.759125
0.6 -1 1.1 0.72745
0.6 -1 1.2 0.696932
0.6 -1 1.3 0.667759
0.6 -1 1.4 0.64003
0.6 -1 1.5 0.613784
0.6 -1 1.6 0.589015
0.6 -1 1.7 0.565685
0.6 -1 1.8 0.543739
0.6 -1 1.9 0.523108
0.6 -0.9 -2 -0.475716
0.6 -0.9 -1.9 -0.494742
0.6 -0.9 -1.8 -0.515079
0.6 -0.9 -1.7 -0.536822
0.6 -0.9 -1.6 -0.560065
0.6 -0.9 -1.5 -0.584898
0.6 -0.9 -1.4 -0.611393
0.6 -0.9 -1.3 -0.639602
0.6 -0.9 -1.2 -0.669534
0.6 -0.9 -1.1 -0.70114
0.6 -0.9 -1 -0.734282
0.6 -0.9 -0.9 -0.768706
0.6 -0.9 -0.8 -0.803996
0.6 -0.9 -0.7 -0.839535
0.6 -0.9 -0.6 -0.874475
0.6 -0.9 -0.5 -0.907713
0.6 -0.9 -0.4 -0.937923
0.6 -0.9 -0.3 -0.963624
0.6 -0.9 -0.2 -0.983332
0.6 -0.9 -0.1 -0.995754
0.6 -0.9 1.77636e-15 1
0.6 -0.9 0.1 0.995754
0.6 -0.9 0.2 0.983332
0.6 -0.9 0.3 0.963624
0.6 -0.9 0.4 0.937923
0.6 -0.9 0.5 0.907713
0.6 -0.9 0.6 0.874475
0.6 -0.9 0.7 0.839535
0.6 -0.9 0.8 0.803996
0.6 -0.9 0.9 0.768706
0.6 -0.9 1 0.734282
0.6 -0.9 1.1 0.70114
0.6 -0.9 1.2 0.669534
0.6 -0.9 1.3 0.639602
0.6 -0.9 1.4 0.611393
0.6 -0.9 1.5 0.584898
0.6 -0.9 1.6 0.560065
0.6 -0.9 1.7 0.536822
0.6 -0.9 1.8 0.515079
0.6 -0.9 1.9 0.494742
0.6 -0.8 -2 -0.447214
0.6 -0.8 -1.9 -0.465746
0.6 -0.8 -1.8 -0.485643
0.6 -0.8 -1.7 -0.50702
0.6 -0.8 -1.6 -0.529999
0.6 -0.8 -1.5 -0.5547
0.6 -0.8 -1.4 -0.581238
0.6 -0.8 -1.3 -0.609711
0.6 -0.8 -1.2 -0.640184
0.6 -0.8 -1.1 -0.672673
0.6 -0.8 -1 -0.707107
0.6 -0.8 -0.9 -0.743294
0.6 -0.8 -0.8 -0.780869
0.6 -0.8 -0.7 -0.819232
0.6 -0.8 -0.6 -0.857493
0.6 -0.8 -0.5 -0.894427
0.6 -0.8 -0.4 -0.928477
0.6 -0.8 -0.3 -0.957826
0.6 -0.8 -0.2 -0.980581
0.6 -0.8 -0.1 -0.995037
0.6 -0.8 1.77636e-15 1
0.6 -0.8 0.1 0.995037
0.6 -0.8 0.2 0.980581
0.6 -0.8 0.3 0.957826
0.6 -0.8 0.4 0.928477
0.6 -0.8 0.5 0.894427
0.6 -0.8 0.6 0.857493
0.6 -0.8 0.7 0.819232
0.6 -0.8 0.8 0.780869
0.6 -0.8 0.9 0.743294
0.6 -0.8 1 0.707107
0.6 -0.8 1.1 0.672673
0.6 -0.8 1.2 0.640184
0.6 -0.8 1.3 0.609711
0.6 -0.8 1.4 0.581238
0.6 -0.8 1.5 0.5547
0.6 -0.8 1.6 0.529999
0.6 -0.8 1.7 0.50702
0.6 -0.8 1.8 0.485643
0.6 -0.8 1.9 0.465746
0.6 -0.7 -2 -0.418638
0.6 -0.7 -1.9 -0.436558
0.6 -0.7 -1.8 -0.455877
0.6 -0.7 -1.7 -0.476731
0.6 -0.7 -1.6 -0.499266
0.6 -0.7 -1.5 -0.523635
0.6 -0.7 -1.4 -0.549992
0.6 -0.7 -1.3 -0.578486
0.6 -0.7 -1.2 -0.609245
0.6 -0.7 -1.1 -0.642356
0.6 -0.7 -1 -0.677834
0.6 -0.7 -0.9 -0.715575
0.6 -0.7 -0.8 -0.755295
0.6 -0.7 -0.7 -0.796447
0.6 -0.7 -0.6 -0.83814
0.6 -0.7 -0.5 -0.879049
0.6 -0.7 -0.4 -0.917379
0.6 -0.7 -0.3 -0.950923
0.6 -0.7 -0.2 -0.97727
0.6 -0.7 -0.1 -0.994169
0.6 -0.7 1.77636e-15 1
0.6 -0.7 0.1 0.994169
0.6 -0.7 0.2 0.97727
0.6 -0.7 0.3 0.950923
0.6 -0.7 0.4 0.917379
0.6 -0.7 0.5 0.879049
0.6 -0.7 0.6 0.83814
0.6 -0.7 0.7 0.796447
0.6 -0.7 0.8 0.755295
0.6 -0.7 0.9 0.715575
0.6 -0.7 1 0.677834
0.6 -0.7 1.1 0.642356
0.6 -0.7 1.2 0.609245
0.6 -0.7 1.3 0.578486
0.6 -0.7 1.4 0.549992
0.6 -0.7 1.5 0.523635
